"Longitude";"Latitude";"Species_TNRS";"lon.test";"lat.test"
144,1;-36,4;"Abeliophyllum distichum";0,0999999999999943;0,399999999999999
150,404698822;-31,539457369;"Abeliophyllum distichum";0,404698822;0,539457369000001
149,92;-37,07;"Abeliophyllum distichum";0,919999999999987;0,0700000000000003
144,928;-37,7138;"Abeliophyllum distichum";0,927999999999997;0,713799999999999
149,917890104;-37,065106923;"Abeliophyllum distichum";0,917890104000008;0,0651069230000019
146,55;-36,15;"Abeliophyllum distichum";0,550000000000011;0,149999999999999
146,7777;-37,9858;"Abeliophyllum distichum";0,77770000000001;0,985799999999998
144,93;-37,71;"Abeliophyllum distichum";0,930000000000007;0,710000000000001
150,566667;-31,558333;"Abeliophyllum distichum";0,566666999999995;0,558333000000001
151,2167;-33,8833;"Abeliophyllum distichum";0,216700000000003;0,883299999999998
145,6402;-37,7902;"Abeliophyllum distichum";0,640199999999993;0,790199999999999
144,3061;-38,153;"Abeliophyllum distichum";0,306099999999986;0,152999999999999
138,512778;-34,928056;"Abeliophyllum distichum";0,512777999999997;0,928055999999998
151,72;-32,67;"Abeliophyllum distichum";0,719999999999999;0,670000000000002
144,7586;-37,7544;"Abeliophyllum distichum";0,758600000000001;0,754399999999997
144,6916;-37,6755;"Abeliophyllum distichum";0,691599999999994;0,6755
170,038;-43,3756;"Abeliophyllum distichum";0,0380000000000109;0,375599999999999
146,153;-36,4447;"Abeliophyllum distichum";0,152999999999992;0,444699999999997
173;-41,7936;"Abeliophyllum distichum";0;0,793599999999998
145,263;-38,0591;"Abeliophyllum distichum";0,263000000000005;0,0591000000000008
172,1143;-41,247409;"Abeliophyllum distichum";0,114299999999986;0,247408999999998
150,9166666667;-30,5666666667;"Abeliophyllum distichum";0,916666666699996;0,566666666700002
144,7925;-37,8136;"Abeliophyllum distichum";0,79249999999999;0,813600000000001
146,152028;-41,476479;"Abeliophyllum distichum";0,152028000000001;0,476478999999998
144,7;-36,8;"Abeliophyllum distichum";0,699999999999989;0,799999999999997
150,0169444444;-27,3805555556;"Abeliophyllum distichum";0,0169444443999964;0,380555555600001
149,066478;-35,410975;"Abeliophyllum distichum";0,0664779999999894;0,410975000000001
144,9327;-37,708;"Abeliophyllum distichum";0,932700000000011;0,707999999999998
150,925117654;-33,347641988;"Abeliophyllum distichum";0,92511765399999;0,347641987999999
142,2369;-34,2258;"Abeliophyllum distichum";0,236899999999991;0,2258
144,8452;-37,7358;"Abeliophyllum distichum";0,845200000000006;0,735799999999998
147,5211701725;-42,6144075224;"Abeliophyllum distichum";0,521170172500007;0,614407522400001
140,9666;-36,85;"Abeliophyllum distichum";0,9666;0,850000000000001
145,2627;-38,1222;"Abeliophyllum distichum";0,262699999999995;0,122199999999999
166,967;-45,3133;"Abeliophyllum distichum";0,967000000000013;0,313299999999998
144,4323;-37,196;"Abeliophyllum distichum";0,432299999999998;0,195999999999998
144,9819;-37,7458;"Abeliophyllum distichum";0,981899999999996;0,745800000000003
145,1291;-37,5311;"Abeliophyllum distichum";0,129099999999994;0,531100000000002
151,505593138;-30,040474663;"Abeliophyllum distichum";0,505593137999995;0,0404746630000012
150,76193;-33,81186;"Abeliophyllum distichum";0,761930000000007;0,811860000000003
143,7411;-35,6166;"Abeliophyllum distichum";0,741099999999989;0,616599999999998
144,9369;-36,4586;"Abeliophyllum distichum";0,936900000000009;0,458599999999997
146,4775;-38,2316;"Abeliophyllum distichum";0,477499999999992;0,2316
144,7061;-37,8436;"Abeliophyllum distichum";0,706099999999992;0,843600000000002
147,916667;-41,216667;"Abeliophyllum distichum";0,91666699999999;0,216667000000001
146,1833;-36,6;"Abeliophyllum distichum";0,183300000000003;0,600000000000001
150,025;-25,4583333333;"Abeliophyllum distichum";0,0250000000000057;0,458333333300001
153,1711913;-28,26256071;"Abeliophyllum distichum";0,171191300000004;0,262560709999999
151,37413405;-33,51621254;"Abeliophyllum distichum";0,374134050000009;0,516212539999998
138,506111;-34,891944;"Abeliophyllum distichum";0,506111000000004;0,891944000000002
169,38001;-44,048698;"Abeliophyllum distichum";0,380009999999999;0,0486980000000017
144,7299;-37,7685;"Abeliophyllum distichum";0,729899999999986;0,768500000000003
146,6423;-36,1568;"Abeliophyllum distichum";0,642300000000006;0,156799999999997
138,598056;-34,929722;"Abeliophyllum distichum";0,598056000000014;0,929721999999998
146,16;-36,4366;"Abeliophyllum distichum";0,159999999999997;0,436599999999999
145,4833;-36,8;"Abeliophyllum distichum";0,483300000000014;0,799999999999997
173;-40,9832;"Abeliophyllum distichum";0;0,983199999999997
